event_id,hour,src_country,bytes_out,request_rate,failed_logins,is_anomaly
E800639,5,DE,10230.75,19.16,1,0
E800640,12,IN,4459.24,20.62,0,0
E800641,12,US,3953.12,20.64,1,0
E800642,9,RU,5864.43,45.9,0,0
E800643,23,GB,5810.33,4.61,1,0
E800644,18,IN,8717.05,54.38,0,0
E800645,23,DE,1833.55,87.1,0,0
E800646,3,GB,4624.87,15.0,0,0
E800647,22,IN,2273.95,16.38,0,0
E800648,8,IN,4622.45,14.84,0,0
E800649,15,IN,4922.2,42.76,0,0
E800650,14,US,9893.2,44.78,0,0
E800651,15,IN,7447.17,10.55,0,0
E800652,13,IN,8544.88,3.26,0,0
E800653,14,IN,6702.63,17.76,1,0
E800654,0,IN,2325.7,22.96,1,0
E800655,4,RU,8353.99,10.7,0,0
E800656,6,IN,7378.07,48.26,0,0
E800657,16,IN,13715.2,2.52,1,0
E800658,21,BR,6653.29,12.38,0,0
E800659,17,IN,4024.26,51.27,0,0
E800660,22,GB,16330.57,36.08,1,0
E800661,12,IN,6589.33,19.08,0,0
E800662,8,IN,2310.05,16.38,0,0
E800663,11,US,6383.91,9.79,1,0
E800664,23,RU,3195.13,37.92,1,0
E800665,15,IN,20761.29,7.8,0,0
E800666,21,DE,5121.96,58.49,0,0
E800667,3,IN,9806.07,27.76,1,0
E800668,1,IN,1858.44,21.59,0,0
E800669,9,US,3345.27,33.37,1,0
E800670,23,IN,6962.42,47.34,1,0
E800671,21,US,5843.01,71.57,1,0
E800672,20,DE,3087.01,26.75,0,0
E800673,19,GB,3624.22,5.08,1,0
E800674,2,IN,2072.76,8.19,0,0
E800675,19,GB,2997.47,18.67,0,0
E800676,15,US,8655.6,3.52,0,0
E800677,9,US,1628.95,15.92,0,0
E800678,5,IN,8687.78,63.65,0,0
E800679,7,IN,10888.85,11.34,0,0
E800680,1,RU,1813.71,23.9,0,0
E800681,16,IN,3789.59,3.44,0,0
E800682,13,BR,10282.42,10.61,0,0
E800683,3,BR,1162.17,29.05,1,0
E800684,18,BR,4767.61,41.37,1,0
E800685,10,BR,10788.94,27.82,0,0
E800686,14,IN,5173.07,23.59,0,0
E800687,20,DE,2605.75,23.97,0,0
E800688,15,SG,5488.72,15.93,0,0
E800689,20,SG,5168.59,31.76,0,0
E800690,1,IN,3454.51,45.9,0,0
E800691,2,DE,6588.16,5.14,0,0
E800692,10,GB,2697.94,27.21,0,0
E800693,21,IN,7826.27,36.12,0,0
E800694,22,IN,4536.89,3.14,0,0
E800695,19,US,3577.34,3.71,1,0
E800696,1,IN,4059.09,23.57,0,0
E800697,20,IN,8825.86,88.22,0,0
E800698,4,US,4049.91,15.33,1,0
E800699,18,DE,3536.81,10.47,1,0
E800700,1,US,4231.59,7.16,0,0
E800701,14,IN,21377.57,30.87,0,0
E800702,2,IN,14496.3,103.4,21,1
E800703,23,US,9366.78,2.62,0,0
E800704,15,RU,8578.83,32.5,0,0
E800705,3,DE,4292.76,8.2,0,0
E800706,22,BR,3426.39,14.2,0,0
E800707,3,US,7455.88,72.12,1,0
E800708,12,IN,8482.71,39.31,0,0
E800709,22,BR,7663.09,8.28,1,0
E800710,12,IN,8920.54,33.14,0,0
E800711,1,GB,8619.34,25.0,1,0
E800712,19,GB,6194.15,25.08,0,0
E800713,23,IN,5829.8,7.26,0,0
E800714,23,US,4487.5,36.83,0,0
E800715,14,IN,5006.71,26.33,1,0
E800716,13,IN,6765.44,45.06,0,0
E800717,16,US,1534.01,30.46,0,0
E800718,17,DE,5728.11,13.05,0,0
E800719,10,US,3077.16,70.6,0,0
E800720,23,SG,6772.59,25.7,0,0
E800721,12,RU,4121.68,35.64,0,0
E800722,3,RU,10641.17,2.54,0,0
E800723,7,SG,4793.19,15.6,1,0
E800724,7,RU,5061.74,22.32,0,0
E800725,7,IN,5493.77,20.83,1,0
E800726,1,SG,4592.93,57.15,0,0
E800727,20,IN,5051.49,34.95,0,0
E800728,20,BR,66468.12,146.45,6,1
E800729,3,RU,4149.41,14.97,1,0
E800730,12,US,7567.2,71.32,1,0
E800731,16,RU,37655.03,150.05,15,1
E800732,18,IN,4397.38,18.14,0,0
E800733,16,IN,10969.36,38.95,1,0
E800734,20,IN,3188.01,12.43,0,0
E800735,22,IN,10771.75,15.64,0,0
E800736,16,SG,8561.19,39.87,0,0
E800737,13,IN,4040.52,51.84,0,0
E800738,16,US,16620.23,11.07,14,1
E800739,1,IN,5226.19,38.61,0,0
E800740,11,US,15537.42,52.69,0,0
E800741,22,GB,7227.92,11.14,0,0
E800742,0,US,2740.26,25.18,1,0
E800743,17,SG,24686.22,92.14,7,1
E800744,6,RU,3647.24,40.49,0,0
E800745,15,DE,74648.93,35.95,9,1
E800746,2,DE,9096.06,27.55,0,0
E800747,4,RU,7990.3,25.92,2,0
E800748,9,IN,12722.87,4.35,0,0
E800749,10,US,3512.24,28.71,0,0
E800750,11,IN,4533.96,53.99,1,0
E800751,13,IN,6893.07,30.58,2,0
E800752,11,IN,15211.92,8.72,0,0
E800753,1,BR,5270.49,14.88,0,0
E800754,18,IN,11355.52,60.92,0,0
E800755,4,US,2870.65,100.1,0,0
E800756,11,US,13001.64,39.28,0,0
E800757,8,SG,5620.56,25.48,2,0
E800758,15,US,8199.16,0.69,0,0
E800759,3,DE,5123.29,49.12,0,0
E800760,14,US,7981.4,15.99,0,0
E800761,8,IN,3660.59,18.09,3,0
E800762,22,RU,3201.33,37.89,2,0
E800763,21,IN,10366.2,21.57,1,0
E800764,15,IN,15570.19,29.41,0,0
E800765,7,IN,4504.96,42.81,0,0
E800766,7,IN,7648.6,1.62,0,0
E800767,4,IN,3244.03,13.76,0,0
E800768,16,IN,9144.91,96.46,16,1
E800769,23,BR,8061.06,25.62,1,0
E800770,23,RU,4847.04,18.36,0,0
E800771,5,IN,4070.15,5.76,0,0
E800772,14,BR,5730.39,2.83,0,0
E800773,0,IN,7001.22,41.42,1,0
E800774,5,RU,2745.93,21.59,0,0
E800775,15,DE,4024.71,9.12,0,0
E800776,4,IN,5873.21,24.62,1,0
E800777,13,IN,5318.74,8.32,0,0
E800778,7,RU,1623.95,26.32,2,0
E800779,23,IN,2550.07,31.65,0,0
E800780,17,RU,3097.59,52.75,1,0
E800781,9,IN,2604.48,25.96,0,0
E800782,6,IN,2623.24,13.53,0,0
E800783,1,IN,3601.34,12.12,0,0
E800784,23,IN,6669.58,32.86,0,0
E800785,7,DE,11695.41,29.42,0,0
E800786,4,IN,2965.46,7.46,0,0
E800787,12,IN,2880.09,39.55,1,0
E800788,15,IN,2676.43,17.89,0,0
E800789,3,US,3226.39,5.76,0,0
E800790,16,RU,6564.6,27.11,0,0
E800791,0,IN,15256.39,17.61,1,0
E800792,19,RU,4306.99,11.33,0,0
E800793,3,IN,35638.79,156.08,24,1
E800794,12,US,12671.41,10.33,0,0
E800795,2,IN,7325.43,19.75,0,0
E800796,7,IN,6543.85,11.52,0,0
E800797,10,US,4604.47,14.65,0,0
E800798,23,RU,5122.19,33.64,0,0
E800799,5,US,5920.71,33.44,1,0
E800800,16,IN,3094.77,21.01,1,0
E800801,10,IN,5923.04,24.13,0,0
E800802,6,RU,11820.51,77.31,0,0
E800803,16,IN,14894.81,99.66,19,1
E800804,18,GB,9116.77,29.88,1,0
E800805,15,IN,11180.78,13.56,1,0
E800806,1,RU,4081.73,5.65,0,0
E800807,8,IN,2854.95,14.36,0,0
E800808,3,SG,7877.84,9.82,0,0
E800809,9,IN,2530.24,28.92,0,0
E800810,9,RU,6086.96,53.74,0,0
E800811,17,US,7114.68,23.51,0,0
E800812,11,SG,4364.48,7.21,0,0
E800813,13,GB,45544.59,39.64,11,1
E800814,11,IN,11964.99,21.38,0,0
E800815,12,GB,13104.05,36.7,0,0
E800816,17,GB,5624.04,11.4,0,0
E800817,12,US,7328.69,68.39,0,0
E800818,18,IN,11999.18,48.05,0,0
E800819,15,IN,3616.53,12.86,0,0
E800820,9,SG,7841.63,25.75,0,0
E800821,18,IN,54970.34,3.19,9,1
E800822,19,IN,4340.47,1.36,0,0
E800823,9,IN,2640.67,20.08,1,0
E800824,3,IN,8702.79,7.91,0,0
E800825,15,IN,23572.46,20.45,0,0
E800826,20,SG,7390.81,24.08,0,0
E800827,9,IN,6553.05,39.58,0,0
E800828,20,SG,12579.75,30.11,0,0
E800829,1,US,2448.96,23.39,0,0
E800830,5,RU,2612.21,38.64,0,0
E800831,7,GB,9654.92,27.28,0,0
E800832,3,IN,1534.31,11.66,0,0
E800833,0,GB,3683.07,5.39,1,0
E800834,17,US,9450.53,37.05,0,0
E800835,12,US,10087.49,12.84,2,0
E800836,15,RU,5402.49,10.99,0,0
E800837,18,IN,1556.85,19.63,0,0
E800838,2,DE,22040.77,165.41,21,1
E800839,0,IN,5783.54,18.15,2,0
E800840,3,US,10598.03,4.58,1,0
E800841,8,GB,4495.0,24.81,0,0
E800842,1,RU,5154.33,29.36,0,0
E800843,15,IN,5168.35,24.94,0,0
E800844,1,SG,3079.56,11.39,0,0
E800845,22,DE,4369.74,13.25,0,0
E800846,1,IN,6267.4,13.07,0,0
E800847,22,IN,2036.34,22.12,0,0
E800848,17,IN,6199.04,4.05,0,0
E800849,9,DE,9298.6,2.71,0,0
E800850,4,IN,6704.13,15.45,1,0
E800851,23,IN,5513.37,14.97,0,0
E800852,6,IN,2888.93,11.38,0,0
E800853,2,GB,1269.25,22.87,0,0
E800854,6,RU,4507.54,8.55,0,0
E800855,18,IN,13237.02,87.77,0,0
E800856,16,IN,9467.45,11.45,0,0
E800857,4,SG,4711.3,49.87,1,0
E800858,21,IN,4515.59,8.17,0,0
E800859,15,IN,5180.84,6.99,1,0
E800860,21,BR,115325.47,184.37,12,1
E800861,15,SG,4043.61,5.7,0,0
E800862,4,IN,4509.33,12.22,0,0
E800863,12,IN,9170.38,26.14,0,0
E800864,9,DE,6984.64,12.98,0,0
E800865,16,DE,11444.73,2.55,1,0
E800866,0,IN,2735.65,49.41,0,0
E800867,5,IN,6852.15,29.47,0,0
E800868,13,IN,16963.75,48.63,0,0
E800869,19,IN,4981.7,12.7,0,0
E800870,5,IN,2656.09,22.62,0,0
E800871,14,BR,5056.56,19.78,2,0
E800872,6,IN,4572.28,15.73,0,0
E800873,23,RU,7050.55,19.89,1,0
E800874,0,US,7539.67,12.85,0,0
E800875,16,BR,5865.38,29.33,0,0
E800876,23,IN,3574.7,47.71,0,0
E800877,6,US,7430.12,8.18,1,0
E800878,7,SG,5923.4,15.85,0,0
E800879,15,SG,3406.78,19.56,0,0
E800880,9,IN,3577.95,18.7,0,0
E800881,9,IN,11686.41,11.76,0,0
E800882,12,IN,4241.45,10.22,0,0
E800883,2,US,6174.27,43.06,0,0
E800884,12,US,2858.4,14.85,0,0
E800885,14,IN,3568.81,12.24,0,0
E800886,8,IN,6924.03,6.4,1,0
E800887,5,US,7664.67,4.12,1,0
E800888,0,GB,6996.52,20.52,0,0
E800889,20,GB,9475.95,47.68,1,0
E800890,1,BR,7997.01,13.74,0,0
E800891,2,GB,8588.97,9.76,1,0
E800892,23,IN,2784.47,67.26,1,0
E800893,22,IN,2298.21,53.55,0,0
E800894,2,US,18177.42,173.97,21,1
E800895,14,SG,880.7,10.15,0,0
E800896,12,IN,4876.56,4.35,0,0
E800897,12,GB,23295.18,30.98,19,1
E800898,12,RU,7596.22,39.24,1,0
E800899,20,IN,5630.16,29.93,0,0
E800900,17,RU,6984.13,21.61,0,0
E800901,11,IN,7361.15,18.19,0,0
E800902,4,US,39542.5,42.03,11,1
E800903,17,IN,9679.72,24.61,0,0
E800904,13,IN,3928.02,21.25,0,0
E800905,18,IN,7270.15,22.05,2,0
E800906,20,RU,37124.02,60.49,24,1
E800907,5,SG,7460.15,24.39,0,0
E800908,23,US,3497.33,21.53,0,0
E800909,15,RU,6466.77,13.0,0,0
E800910,10,BR,4578.52,28.16,0,0
E800911,0,IN,3903.35,24.77,0,0
E800912,19,BR,3398.74,23.92,0,0
E800913,15,DE,3300.53,48.94,0,0
E800914,0,IN,112061.89,37.39,6,1
E800915,4,IN,8626.85,67.54,0,0
E800916,7,SG,16580.4,28.75,1,0
E800917,9,IN,4133.31,21.0,0,0
E800918,5,US,6215.96,28.46,0,0
E800919,16,RU,3446.78,7.39,0,0
E800920,6,US,6012.56,36.72,0,0
E800921,12,US,6092.98,28.39,0,0
E800922,19,US,7647.12,19.15,0,0
E800923,15,SG,6368.4,29.73,0,0
E800924,2,US,27532.13,135.48,11,1
E800925,11,US,6495.02,6.58,0,0
E800926,17,IN,4036.76,44.93,1,0
E800927,4,IN,5275.22,26.66,0,0
E800928,16,IN,8628.19,9.85,1,0
E800929,15,IN,8502.79,43.52,0,0
E800930,22,RU,3880.95,9.0,1,0
E800931,19,IN,3116.05,38.88,0,0
E800932,17,IN,5449.23,3.93,0,0
E800933,21,IN,7644.19,6.9,0,0
E800934,18,BR,6004.94,44.04,0,0
E800935,0,US,5749.24,23.96,0,0
E800936,23,SG,4766.91,22.98,0,0
E800937,9,GB,3387.88,15.62,0,0
E800938,17,GB,3646.26,13.44,1,0
E800939,12,IN,5539.11,57.3,0,0
E800940,9,IN,22692.5,16.38,0,0
E800941,22,SG,4093.13,1.9,1,0
E800942,0,RU,2833.97,30.03,0,0
E800943,19,US,5757.9,28.86,0,0
E800944,3,IN,1436.57,30.97,0,0
E800945,14,US,2078.87,60.03,0,0
E800946,7,IN,10480.32,27.06,0,0
E800947,14,IN,13137.73,21.63,0,0
E800948,23,IN,2026.99,10.19,0,0
E800949,21,IN,4482.7,42.33,0,0
E800950,22,US,11568.1,7.6,0,0
E800951,12,US,2583.53,6.38,1,0
E800952,17,IN,3749.58,46.18,0,0
E800953,17,IN,12469.22,29.72,0,0
E800954,8,GB,6836.0,2.71,0,0
E800955,4,RU,7857.75,9.61,0,0
E800956,18,US,3079.3,11.53,1,0
E800957,6,IN,4072.17,17.71,0,0
E800958,6,DE,7246.69,27.31,0,0
E800959,3,IN,5262.43,5.18,0,0
E800960,10,SG,2569.4,30.84,2,0
E800961,23,GB,3796.09,9.57,0,0
E800962,9,SG,14897.85,74.75,0,0
E800963,1,IN,5551.21,51.49,1,0
E800964,3,DE,14589.73,15.83,0,0
E800965,17,GB,4087.42,76.98,0,0
E800966,11,IN,5498.67,24.66,1,0
E800967,12,US,2964.3,5.86,0,0
E800968,19,US,4391.74,1.67,0,0
E800969,23,US,12778.69,19.59,1,0
E800970,20,DE,13629.57,13.39,1,0
E800971,13,US,3500.18,13.74,0,0
E800972,6,IN,5439.4,25.76,1,0
E800973,3,GB,4923.02,32.24,0,0
E800974,4,IN,3500.0,20.89,0,0
E800975,6,US,1433.6,35.92,0,0
E800976,10,SG,4977.72,18.27,0,0
E800977,6,US,7084.66,10.26,0,0
E800978,11,GB,5049.07,3.37,0,0
E800979,14,GB,8664.59,11.65,0,0
E800980,13,RU,2151.35,13.71,0,0
E800981,14,GB,2962.1,17.59,0,0
E800982,20,US,15969.26,46.93,0,0
E800983,13,IN,3529.9,29.89,0,0
E800984,9,IN,4518.75,0.94,1,0
E800985,4,SG,4530.77,29.16,0,0
E800986,17,DE,7993.47,40.29,0,0
E800987,3,US,3421.65,34.75,1,0
E800988,1,RU,4244.12,84.21,0,0
E800989,11,IN,3887.62,35.76,0,0
E800990,19,IN,9900.96,28.61,0,0
E800991,22,US,5155.43,29.0,0,0
E800992,0,IN,2997.52,18.56,0,0
E800993,16,GB,4356.4,52.2,0,0
E800994,0,IN,8308.09,13.44,0,0
E800995,9,GB,2380.67,26.82,0,0
E800996,9,IN,6283.58,19.38,0,0
E800997,2,IN,13260.6,34.52,1,0
E800998,1,IN,4053.81,4.77,0,0
E800999,15,IN,7312.14,32.29,1,0
E801000,3,DE,8072.69,33.12,0,0
E801001,5,IN,4377.69,8.53,2,0
E801002,20,IN,1382.53,22.46,0,0
E801003,16,US,4949.42,26.94,1,0
E801004,5,SG,5124.9,21.91,0,0
E801005,18,SG,10095.14,17.72,0,0
E801006,13,IN,6852.66,27.79,0,0
E801007,15,IN,4455.34,24.83,0,0
E801008,6,SG,8814.02,61.44,0,0
E801009,14,IN,7853.11,3.82,2,0
E801010,3,GB,8225.8,13.82,0,0
E801011,20,IN,6536.68,26.98,2,0
E801012,6,IN,6159.65,7.93,2,0
E801013,17,RU,3925.99,20.06,0,0
E801014,19,IN,5168.68,26.21,1,0
E801015,23,IN,7595.66,9.69,0,0
E801016,7,IN,5290.45,7.93,1,0
E801017,20,US,5197.48,38.48,0,0
E801018,8,IN,4645.27,16.44,0,0
E801019,22,GB,3776.41,24.41,0,0
E801020,8,RU,3178.37,8.13,0,0
E801021,15,IN,14995.84,17.99,0,0
E801022,11,IN,5852.77,4.27,0,0
E801023,20,IN,4026.74,13.41,1,0
E801024,17,US,6819.08,35.2,0,0
E801025,22,US,9601.12,13.17,0,0
E801026,22,SG,19192.16,18.43,0,0
E801027,16,RU,2932.33,5.46,1,0
E801028,20,US,6365.52,13.38,0,0
E801029,15,SG,16131.85,16.86,1,0
E801030,7,IN,7634.04,6.65,0,0
E801031,4,GB,2843.8,22.93,1,0
E801032,22,IN,7566.51,20.49,1,0
E801033,4,US,7063.75,29.18,1,0
E801034,1,SG,2231.01,38.07,0,0
E801035,12,DE,6729.47,44.03,0,0
E801036,6,IN,3774.69,6.16,0,0
E801037,2,GB,2305.39,23.15,1,0
E801038,23,IN,4250.64,11.72,0,0
E801039,15,US,7027.45,31.62,0,0
E801040,8,BR,3768.37,7.77,0,0
E801041,16,DE,2037.34,3.76,0,0
E801042,19,GB,2815.34,12.7,1,0
E801043,11,IN,6926.83,39.67,0,0
E801044,22,GB,9694.07,8.51,0,0
E801045,12,GB,6874.35,29.05,0,0
E801046,2,IN,2809.13,12.58,0,0
E801047,19,IN,3995.85,44.25,1,0
E801048,0,GB,2265.01,16.33,0,0
E801049,19,IN,4181.28,24.83,1,0
E801050,9,IN,34918.64,134.53,24,1
E801051,9,US,4512.39,19.15,0,0
E801052,19,SG,5201.39,14.62,0,0
E801053,20,IN,7479.6,17.96,0,0
E801054,20,DE,5498.19,24.25,0,0
E801055,18,US,2210.1,12.37,0,0
E801056,1,RU,9085.76,50.44,0,0
E801057,1,SG,5013.54,3.67,0,0
E801058,8,RU,5432.0,21.55,0,0
E801059,19,IN,7154.16,37.54,0,0
E801060,5,US,7406.76,31.48,1,0
E801061,22,US,6724.1,18.75,0,0
E801062,1,GB,11237.6,57.37,0,0
E801063,23,IN,14356.94,4.47,0,0
E801064,3,IN,6603.07,22.2,1,0
E801065,5,RU,2196.48,17.85,0,0
E801066,8,IN,12744.77,24.25,0,0
E801067,18,IN,6181.96,37.25,0,0
E801068,17,DE,9508.97,9.47,0,0
E801069,6,GB,14549.71,22.64,0,0
E801070,19,US,2485.33,14.49,0,0
E801071,19,BR,3844.91,49.84,0,0
E801072,0,IN,3246.7,16.16,1,0
E801073,22,DE,7249.7,46.59,22,1
E801074,15,BR,1743.33,6.36,1,0
E801075,2,IN,3091.46,13.3,0,0
E801076,12,US,8340.59,5.25,0,0
E801077,18,IN,5284.76,29.13,0,0
E801078,2,SG,12319.29,207.66,11,1
E801079,23,BR,3818.68,15.86,0,0
E801080,11,IN,3916.69,27.99,0,0
E801081,17,IN,21072.27,229.71,23,1
E801082,3,GB,3511.26,29.52,0,0
E801083,5,IN,4544.17,50.86,0,0
E801084,21,BR,4049.69,22.46,0,0
E801085,16,BR,7584.88,12.74,0,0
E801086,2,IN,6542.03,8.74,1,0
E801087,2,IN,5678.19,7.17,1,0
E801088,1,IN,4122.88,6.28,0,0
E801089,6,IN,11684.85,34.45,0,0
E801090,2,RU,7688.67,14.99,0,0
E801091,9,IN,4982.36,33.31,0,0
E801092,1,GB,5595.98,11.48,1,0
E801093,13,IN,4149.08,6.74,0,0
E801094,18,US,8491.49,54.96,1,0
E801095,22,BR,7910.41,16.53,2,0
E801096,7,GB,2261.16,30.15,1,0
E801097,7,IN,9447.96,14.96,0,0
E801098,0,IN,10877.32,36.05,1,0
E801099,13,IN,5251.86,49.77,0,0
E801100,13,RU,4295.22,0.4,0,0
E801101,12,IN,4990.8,15.75,0,0
E801102,19,US,5385.21,30.11,0,0
E801103,13,IN,4988.08,31.54,0,0
E801104,21,SG,1924.56,21.23,0,0
E801105,8,SG,7304.93,35.25,0,0
E801106,3,IN,4195.54,10.98,1,0
E801107,16,IN,10151.88,7.4,0,0
E801108,14,IN,1964.24,8.49,0,0
E801109,1,BR,42535.95,182.24,11,1
E801110,23,IN,9227.15,35.03,0,0
E801111,12,RU,6247.36,39.43,0,0
E801112,11,DE,4665.2,25.67,1,0
E801113,2,US,11882.73,22.18,0,0
E801114,20,RU,3429.68,4.15,1,0
E801115,18,IN,7463.58,9.81,0,0
E801116,15,GB,4570.16,30.43,0,0
E801117,8,IN,2567.95,10.24,0,0
E801118,4,US,2707.4,12.93,1,0
E801119,9,IN,5445.14,14.94,0,0
E801120,1,IN,3440.23,19.33,1,0
E801121,22,IN,3240.12,19.21,0,0
E801122,10,GB,9762.6,30.47,2,0
E801123,10,BR,3695.99,38.91,0,0
E801124,2,US,3988.88,28.15,0,0
E801125,5,IN,4485.5,43.53,0,0
E801126,15,RU,3261.5,25.79,0,0
E801127,17,IN,7111.92,41.16,0,0
E801128,11,IN,11983.21,43.83,1,0
E801129,22,SG,7450.49,54.92,1,0
E801130,12,IN,1706.28,23.75,1,0
E801131,12,US,2989.06,15.35,0,0
E801132,19,IN,5187.65,28.04,0,0
E801133,3,IN,3977.42,39.43,1,0
E801134,13,IN,3035.89,15.36,1,0
E801135,3,DE,7721.7,30.64,0,0
E801136,14,US,174416.1,8.44,8,1
E801137,9,RU,2302.62,8.62,0,0
E801138,10,DE,10701.9,12.21,0,0
E801139,17,IN,5058.94,12.34,0,0
E801140,15,RU,3031.64,10.57,1,0
E801141,7,BR,3771.74,24.03,0,0
E801142,23,US,8932.19,25.34,0,0
E801143,8,IN,7225.89,10.55,0,0
E801144,20,IN,4928.93,4.05,0,0
E801145,14,BR,11910.36,17.99,0,0
E801146,17,US,3261.54,38.73,0,0
E801147,19,IN,4837.91,26.23,1,0
E801148,16,RU,3070.82,25.66,0,0
E801149,19,GB,4381.11,32.22,0,0
E801150,13,DE,6663.34,24.01,0,0
E801151,1,BR,12699.25,44.38,14,1
E801152,1,BR,3827.4,10.06,0,0
E801153,18,RU,12954.93,10.88,0,0
E801154,15,IN,6446.87,25.57,0,0
E801155,19,IN,3251.8,18.96,0,0
E801156,15,IN,2990.6,16.2,1,0
E801157,6,US,7587.47,27.4,0,0
E801158,22,US,6947.56,20.11,1,0
E801159,2,US,1205.43,15.55,0,0
E801160,8,US,8347.56,11.22,0,0
E801161,0,DE,5988.15,11.93,1,0
E801162,5,GB,1406.83,29.3,0,0
E801163,20,DE,2435.82,43.42,0,0
E801164,18,IN,6018.56,8.87,1,0
E801165,12,US,2487.95,23.88,0,0
E801166,1,DE,9950.51,11.28,0,0
E801167,23,BR,6438.93,17.98,0,0
E801168,10,US,6441.39,21.43,0,0
E801169,9,US,6041.77,39.99,0,0
E801170,20,US,3645.66,47.93,0,0
E801171,3,IN,4758.58,11.71,0,0
E801172,6,IN,7369.79,5.73,0,0
E801173,14,RU,2763.7,21.45,0,0
E801174,17,US,7138.14,9.72,1,0
E801175,18,IN,4031.97,13.08,0,0
E801176,23,IN,4480.8,18.7,0,0
E801177,10,IN,4781.38,8.07,0,0
E801178,8,GB,8561.5,48.44,1,0
E801179,22,IN,5280.51,24.18,0,0
E801180,8,SG,7156.41,98.35,1,0
E801181,17,IN,51812.05,25.41,14,1
E801182,21,IN,23643.53,99.28,0,0
E801183,23,SG,4068.08,21.72,0,0
E801184,15,IN,40241.62,255.89,18,1
E801185,6,IN,4225.25,27.37,0,0
E801186,10,US,29626.39,11.43,24,1
E801187,16,IN,5479.35,10.47,1,0
E801188,18,GB,4549.05,10.85,0,0
E801189,11,IN,8139.21,15.07,0,0
E801190,5,DE,22862.89,63.37,23,1
E801191,9,SG,5785.02,13.3,1,0
E801192,12,RU,6146.07,5.16,0,0
E801193,10,IN,42520.46,143.11,20,1
E801194,3,BR,4598.56,27.97,0,0
E801195,8,IN,11547.82,9.0,0,0
E801196,19,RU,7310.94,17.93,0,0
E801197,20,BR,2539.0,15.34,0,0
E801198,5,IN,3680.95,77.16,0,0
E801199,19,IN,5900.64,6.09,0,0
E801200,6,IN,3909.72,79.48,0,0
E801201,3,IN,13184.36,35.77,0,0
E801202,3,BR,3944.48,25.75,0,0
E801203,9,IN,5398.3,10.92,0,0
E801204,12,US,19497.96,36.13,0,0
E801205,0,US,6735.2,16.15,0,0
E801206,8,IN,17146.71,8.85,0,0
E801207,20,SG,8529.71,18.8,0,0
E801208,23,US,6606.65,33.55,0,0
E801209,12,BR,9833.22,7.77,0,0
E801210,7,US,3633.6,36.57,0,0
E801211,16,IN,3157.18,3.94,0,0
E801212,3,SG,2467.73,46.81,0,0
E801213,1,RU,2473.34,5.34,0,0
E801214,3,DE,9981.45,3.44,0,0
E801215,4,IN,6174.19,19.09,0,0
E801216,17,IN,5900.41,29.77,0,0
E801217,0,GB,5897.22,55.44,0,0
E801218,11,US,5560.36,9.3,0,0
E801219,19,BR,57380.91,42.43,23,1
E801220,12,US,8828.44,18.18,1,0
E801221,4,US,2391.34,21.6,1,0
E801222,2,IN,8398.73,3.98,0,0
E801223,22,IN,1085.39,37.19,1,0
E801224,6,SG,5230.72,13.72,2,0
E801225,1,IN,1360.65,7.12,0,0
E801226,20,IN,4865.81,3.88,0,0
E801227,0,IN,6669.11,25.97,0,0
E801228,23,IN,8187.07,25.74,0,0
E801229,10,US,5115.46,9.94,0,0
E801230,19,US,15201.4,39.31,0,0
E801231,12,IN,3298.01,29.43,2,0
E801232,4,IN,3023.06,20.52,0,0
E801233,16,IN,3838.75,7.6,1,0
E801234,22,SG,8027.66,5.2,0,0
E801235,14,IN,3698.88,10.39,0,0
E801236,6,IN,7792.64,33.62,1,0
E801237,20,IN,4241.7,10.16,0,0
E801238,11,IN,26756.66,99.61,8,1
E801239,14,BR,2931.43,21.14,0,0
E801240,11,IN,1699.63,9.3,0,0
E801241,6,US,9071.99,44.67,2,0
E801242,16,SG,8929.09,5.78,0,0
E801243,10,RU,6514.32,24.68,1,0
E801244,16,IN,3521.42,4.73,1,0
E801245,9,IN,6922.04,84.11,1,0
E801246,9,IN,3365.69,11.14,0,0
E801247,13,IN,9819.34,28.1,0,0
E801248,12,GB,21750.68,27.94,23,1
E801249,10,IN,10613.17,20.4,0,0
E801250,19,US,1920.96,16.27,0,0
E801251,14,SG,4110.64,25.35,1,0
E801252,6,IN,14184.59,61.61,17,1
E801253,9,SG,8209.08,30.47,0,0
E801254,15,IN,5805.88,7.94,0,0
E801255,16,IN,4211.65,22.38,1,0
E801256,8,SG,3650.3,47.13,1,0
E801257,12,SG,2764.7,13.41,0,0
E801258,18,IN,4396.39,23.52,1,0
E801259,19,IN,8283.83,6.86,0,0
E801260,10,IN,6764.44,9.97,0,0
E801261,19,SG,1060.5,30.38,0,0
E801262,22,GB,9500.67,20.87,0,0
E801263,16,IN,23628.48,46.27,0,0
E801264,23,IN,5209.62,45.49,0,0
E801265,9,SG,5887.39,9.52,0,0
E801266,15,IN,2343.21,10.08,0,0
E801267,19,IN,5247.95,8.61,0,0
E801268,14,IN,4702.89,77.14,0,0
E801269,17,IN,1587.51,45.16,0,0
E801270,22,DE,11310.32,22.5,1,0
E801271,14,IN,4778.0,9.79,2,0
E801272,10,SG,19831.74,33.13,0,0
E801273,1,SG,8234.08,37.13,1,0
E801274,10,BR,4013.02,49.23,1,0
E801275,16,RU,6610.26,16.92,0,0
E801276,22,IN,21989.2,29.8,21,1
E801277,20,IN,2964.56,13.2,0,0
